Category,City,Country,Customer_ID,Customer_Name,Discount,Order_Date,Order_ID,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,weeknum
Office Supplies,Los Angeles,United States,LA-167804,Laura Armstrong,0.0,2013-09-25 00:00:00.000,CA-2013-155187,Medium,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",20.85,5,West,Corporate,2013-09-27 00:00:00.000,Second Class,5.31,Paper,39
Office Supplies,Los Angeles,United States,CW-119054,Carl Weiss,0.0,2013-11-05 00:00:00.000,CA-2013-119018,High,OFF-PA-10000295,Xerox 229,18.6624,6,West,Home Office,2013-11-09 00:00:00.000,Standard Class,6.66,Paper,45
Office Supplies,Los Angeles,United States,TH-212354,Tiffany House,0.0,2013-11-22 00:00:00.000,CA-2013-152646,Medium,OFF-PA-10004451,Xerox 222,15.552,5,West,Corporate,2013-11-27 00:00:00.000,Standard Class,1.97,Paper,47
Office Supplies,Los Angeles,United States,AP-107204,Anne Pryor,0.0,2013-12-07 00:00:00.000,US-2013-103674,Medium,OFF-PA-10000743,Xerox 1977,6.4128,2,West,Home Office,2013-12-11 00:00:00.000,Standard Class,0.8,Paper,49
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,2013-12-19 00:00:00.000,CA-2013-145919,High,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",18.6624,6,West,Corporate,2013-12-24 00:00:00.000,Standard Class,5.02,Paper,51
Office Supplies,Los Angeles,United States,GK-146204,Grace Kelly,0.0,2013-12-26 00:00:00.000,US-2013-116729,Medium,OFF-PA-10002005,Xerox 225,21.7728,7,West,Corporate,2013-12-29 00:00:00.000,First Class,1.33,Paper,52
Office Supplies,Los Angeles,United States,BT-115304,Bradley Talbott,0.0,2014-02-27 00:00:00.000,CA-2014-117212,Medium,OFF-PA-10001970,Xerox 1908,109.7208,4,West,Home Office,2014-03-01 00:00:00.000,Second Class,17.93,Paper,9
Office Supplies,Los Angeles,United States,BT-115304,Bradley Talbott,0.0,2014-02-27 00:00:00.000,CA-2014-117212,Medium,OFF-PA-10000682,Xerox 1924,11.3288,4,West,Home Office,2014-03-01 00:00:00.000,Second Class,2.6,Paper,9
Office Supplies,Los Angeles,United States,NS-186404,Noel Staavos,0.0,2014-04-16 00:00:00.000,CA-2014-134635,Critical,OFF-PA-10002254,Xerox 1883,36.4044,3,West,Corporate,2014-04-18 00:00:00.000,Second Class,17.5,Paper,16
Office Supplies,Los Angeles,United States,SM-209504,Suzanne McNair,0.0,2014-05-31 00:00:00.000,CA-2014-120614,Medium,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.0096,4,West,Corporate,2014-06-05 00:00:00.000,Standard Class,1.63,Paper,22
Office Supplies,Los Angeles,United States,SS-201404,Saphhira Shifley,0.0,2014-06-04 00:00:00.000,CA-2014-145772,High,OFF-PA-10001593,Xerox 1947,5.382,2,West,Corporate,2014-06-08 00:00:00.000,Standard Class,1.4,Paper,23
Office Supplies,Los Angeles,United States,RS-197654,Roland Schwarz,0.0,2014-10-16 00:00:00.000,CA-2014-113670,Critical,OFF-PA-10000675,Xerox 1919,100.4255,5,West,Corporate,2014-10-18 00:00:00.000,First Class,35.32,Paper,42
Office Supplies,Los Angeles,United States,AM-103604,Alice McCarthy,0.0,2014-12-03 00:00:00.000,CA-2014-109701,High,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",5.3214,2,West,Corporate,2014-12-04 00:00:00.000,Same Day,1.77,Paper,49
Office Supplies,Los Angeles,United States,CS-122504,Chris Selesnick,0.0,2014-12-05 00:00:00.000,CA-2014-153227,High,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.7624,2,West,Corporate,2014-12-07 00:00:00.000,First Class,2.14,Paper,49
Office Supplies,Los Angeles,United States,RB-194654,Rick Bensley,0.0,2014-12-17 00:00:00.000,CA-2014-161578,High,OFF-PA-10002986,Xerox 1898,6.4128,2,West,Home Office,2014-12-22 00:00:00.000,Second Class,1.23,Paper,51
Office Supplies,Los Angeles,United States,FH-142754,Frank Hawley,0.0,2011-04-06 00:00:00.000,CA-2011-153808,High,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,18.447,3,West,Corporate,2011-04-10 00:00:00.000,Second Class,8.74,Art,15
Office Supplies,Los Angeles,United States,JL-158354,John Lee,0.0,2011-04-18 00:00:00.000,CA-2011-110849,High,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.5475,5,West,Consumer,2011-04-23 00:00:00.000,Standard Class,1.79,Art,17
Office Supplies,Los Angeles,United States,JL-158354,John Lee,0.0,2011-04-18 00:00:00.000,CA-2011-110849,High,OFF-AR-10002375,Newell 351,3.8048,4,West,Consumer,2011-04-23 00:00:00.000,Standard Class,0.6,Art,17
Office Supplies,Los Angeles,United States,MH-172904,Marc Harrigan,0.0,2011-04-26 00:00:00.000,CA-2011-116785,High,OFF-AR-10003504,Newell 347,6.206,5,West,Home Office,2011-04-30 00:00:00.000,Standard Class,3.37,Art,18
Office Supplies,Los Angeles,United States,SN-207104,Steve Nguyen,0.0,2011-05-06 00:00:00.000,US-2011-154879,Medium,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,30.2232,6,West,Home Office,2011-05-11 00:00:00.000,Standard Class,10.88,Art,19
Office Supplies,Los Angeles,United States,BH-117104,Brosina Hoffman,0.0,2011-06-09 00:00:00.000,CA-2011-115812,Medium,OFF-AR-10002833,Newell 322,1.9656,4,West,Consumer,2011-06-14 00:00:00.000,Standard Class,0.49,Art,24
Office Supplies,Los Angeles,United States,FM-142154,Filia McAdams,0.0,2011-06-13 00:00:00.000,CA-2011-114643,High,OFF-AR-10003631,Staples,4.7916,3,West,Corporate,2011-06-17 00:00:00.000,Standard Class,2.33,Art,25
Office Supplies,Los Angeles,United States,AR-108254,Anthony Rawles,0.0,2011-06-30 00:00:00.000,CA-2011-109218,Medium,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",10.368,5,West,Corporate,2011-07-03 00:00:00.000,Second Class,1.53,Art,27
Office Supplies,Los Angeles,United States,AB-102554,Alejandro Ballentine,0.0,2011-07-22 00:00:00.000,CA-2011-122679,Medium,OFF-AR-10004757,Crayola Colored Pencils,6.4944,6,West,Home Office,2011-07-28 00:00:00.000,Standard Class,1.37,Art,30
Office Supplies,Los Angeles,United States,GG-146504,Greg Guthrie,0.0,2011-10-31 00:00:00.000,CA-2011-106439,High,OFF-AR-10001419,Newell 325,3.717,3,West,Corporate,2011-11-04 00:00:00.000,Standard Class,1.78,Art,45
Office Supplies,Los Angeles,United States,TC-215354,Tracy Collins,0.0,2011-11-03 00:00:00.000,CA-2011-153619,Critical,OFF-AR-10001868,Prang Dustless Chalk Sticks,3.36,4,West,Home Office,2011-11-03 00:00:00.000,Same Day,1.6,Art,45
Office Supplies,Los Angeles,United States,AP-109154,Arthur Prichep,0.0,2011-11-11 00:00:00.000,CA-2011-105270,Low,OFF-AR-10003156,50 Colored Long Pencils,7.9248,3,West,Consumer,2011-11-18 00:00:00.000,Standard Class,4.02,Art,46
Office Supplies,Los Angeles,United States,RB-194354,Richard Bierner,0.0,2011-11-25 00:00:00.000,US-2011-144078,Medium,OFF-AR-10004707,Staples,2.604,3,West,Consumer,2011-11-29 00:00:00.000,Standard Class,0.62,Art,48
Office Supplies,Los Angeles,United States,RL-196154,Rob Lucas,0.0,2011-12-05 00:00:00.000,CA-2011-133830,Medium,OFF-AR-10003045,Prang Colored Pencils,11.907,9,West,Consumer,2011-12-10 00:00:00.000,Standard Class,1.45,Art,50
Office Supplies,Los Angeles,United States,FP-143204,Frank Preis,0.0,2011-12-07 00:00:00.000,CA-2011-138737,Medium,OFF-AR-10003190,Newell 32,2.4192,3,West,Consumer,2011-12-10 00:00:00.000,First Class,0.71,Art,50
Office Supplies,Los Angeles,United States,MC-178454,Michael Chen,0.0,2011-12-20 00:00:00.000,CA-2011-156594,High,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12.298,2,West,Consumer,2011-12-23 00:00:00.000,Second Class,6.7,Art,52
Office Supplies,Los Angeles,United States,MC-178454,Michael Chen,0.0,2011-12-20 00:00:00.000,CA-2011-156594,High,OFF-AR-10004269,Newell 31,1.1564,1,West,Consumer,2011-12-23 00:00:00.000,Second Class,0.68,Art,52
Office Supplies,Los Angeles,United States,AZ-107504,Annie Zypern,0.0,2012-04-22 00:00:00.000,CA-2012-151253,High,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,16.6764,3,West,Consumer,2012-04-26 00:00:00.000,Standard Class,7.61,Art,17
Office Supplies,Los Angeles,United States,AB-101654,Alan Barnes,0.0,2012-06-25 00:00:00.000,CA-2012-115945,Medium,OFF-AR-10004062,Staples,5.24,2,West,Consumer,2012-07-01 00:00:00.000,Standard Class,1.56,Art,26
Office Supplies,Los Angeles,United States,PC-190004,Pauline Chand,0.0,2012-08-01 00:00:00.000,CA-2012-153388,Medium,OFF-AR-10001868,Prang Dustless Chalk Sticks,3.36,4,West,Home Office,2012-08-07 00:00:00.000,Standard Class,0.33,Art,31
Office Supplies,Los Angeles,United States,GB-145304,George Bell,0.0,2012-09-18 00:00:00.000,CA-2012-167745,Medium,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",5.4896,2,West,Corporate,2012-09-23 00:00:00.000,Standard Class,0.91,Art,38
Office Supplies,Los Angeles,United States,SN-205604,Skye Norling,0.0,2012-11-20 00:00:00.000,CA-2012-144652,Medium,OFF-AR-10003732,Newell 333,5.0596,7,West,Home Office,2012-11-26 00:00:00.000,Standard Class,1.07,Art,47
Office Supplies,Los Angeles,United States,DP-130004,Darren Powers,0.0,2012-11-24 00:00:00.000,CA-2012-105347,Medium,OFF-AR-10003045,Prang Colored Pencils,6.615,5,West,Consumer,2012-11-28 00:00:00.000,Standard Class,0.76,Art,47
Office Supplies,Los Angeles,United States,FC-142454,Frank Carlisle,0.0,2012-12-10 00:00:00.000,CA-2012-115693,Medium,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",15.764,2,West,Home Office,2012-12-15 00:00:00.000,Standard Class,4.99,Art,50
Office Supplies,Los Angeles,United States,PG-188954,Paul Gonzalez,0.0,2012-12-17 00:00:00.000,CA-2012-134117,Critical,OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,53.261,5,West,Consumer,2012-12-19 00:00:00.000,Second Class,72.45,Art,51
Office Supplies,Los Angeles,United States,PG-188954,Paul Gonzalez,0.0,2012-12-17 00:00:00.000,CA-2012-134117,Critical,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",7.052,5,West,Consumer,2012-12-19 00:00:00.000,Second Class,2.73,Art,51
Office Supplies,Los Angeles,United States,HG-149654,Henry Goldwyn,0.0,2013-01-28 00:00:00.000,CA-2013-146437,Medium,OFF-AR-10000588,Newell 345,10.3168,2,West,Corporate,2013-02-01 00:00:00.000,Second Class,3.91,Art,5
Office Supplies,Los Angeles,United States,JO-152804,Jas O'Carroll,0.0,2013-04-20 00:00:00.000,US-2013-115819,Medium,OFF-AR-10000823,Newell 307,1.5288,3,West,Consumer,2013-04-25 00:00:00.000,Second Class,0.41,Art,16
Office Supplies,Los Angeles,United States,JO-152804,Jas O'Carroll,0.0,2013-04-20 00:00:00.000,US-2013-115819,Medium,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,21.228,5,West,Consumer,2013-04-25 00:00:00.000,Second Class,7.83,Art,16
Office Supplies,Los Angeles,United States,PW-190304,Pauline Webber,0.0,2013-08-23 00:00:00.000,CA-2013-140256,Low,OFF-AR-10002255,Newell 346,1.6704,2,West,Corporate,2013-08-30 00:00:00.000,Standard Class,0.52,Art,34
Office Supplies,Los Angeles,United States,TS-214304,Tom Stivers,0.0,2013-08-27 00:00:00.000,US-2013-100405,Critical,OFF-AR-10000390,Newell Chalk Holder,3.7996,2,West,Corporate,2013-08-29 00:00:00.000,Second Class,2.99,Art,35
Office Supplies,Los Angeles,United States,LR-169154,Lena Radford,0.0,2013-09-03 00:00:00.000,CA-2013-126732,Medium,OFF-AR-10004752,Blackstonian Pencils,5.2332,7,West,Consumer,2013-09-07 00:00:00.000,Standard Class,1.73,Art,36
Office Supplies,Los Angeles,United States,JS-156854,Jim Sink,0.0,2013-09-18 00:00:00.000,CA-2013-109806,Medium,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,6.633,3,West,Corporate,2013-09-23 00:00:00.000,Standard Class,1.44,Art,38
Office Supplies,Los Angeles,United States,CS-119504,Carlos Soltero,0.0,2013-10-22 00:00:00.000,CA-2013-161746,Medium,OFF-AR-10000390,Newell Chalk Holder,5.6994,3,West,Consumer,2013-10-28 00:00:00.000,Standard Class,0.09,Art,43
Office Supplies,Los Angeles,United States,AI-108554,Arianne Irving,0.0,2013-11-11 00:00:00.000,CA-2013-158694,High,OFF-AR-10001227,Newell 338,3.969,5,West,Consumer,2013-11-14 00:00:00.000,Second Class,1.23,Art,46
Office Supplies,Los Angeles,United States,TB-212504,Tim Brockman,0.0,2013-11-15 00:00:00.000,US-2013-112970,Critical,OFF-AR-10003829,Newell 35,2.8536,3,West,Consumer,2013-11-16 00:00:00.000,First Class,2.71,Art,46
Office Supplies,Los Angeles,United States,MS-173654,Maribeth Schnelling,0.0,2013-11-27 00:00:00.000,CA-2013-107104,Medium,OFF-AR-10004269,Newell 31,10.4076,9,West,Consumer,2013-12-01 00:00:00.000,Standard Class,1.58,Art,48
Office Supplies,Los Angeles,United States,FH-143654,Fred Hopkins,0.0,2013-12-02 00:00:00.000,CA-2013-104689,High,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",6.912,8,West,Corporate,2013-12-06 00:00:00.000,Standard Class,1.32,Art,49
Office Supplies,Los Angeles,United States,AP-107204,Anne Pryor,0.0,2013-12-07 00:00:00.000,US-2013-103674,Medium,OFF-AR-10004752,Blackstonian Pencils,5.2332,7,West,Home Office,2013-12-11 00:00:00.000,Standard Class,1.6,Art,49
Office Supplies,Los Angeles,United States,MC-181304,Mike Caudle,0.0,2013-12-27 00:00:00.000,CA-2013-129868,Medium,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,15.1116,3,West,Corporate,2014-01-01 00:00:00.000,Standard Class,2.39,Art,52
Office Supplies,Los Angeles,United States,TT-214604,Tonja Turnell,0.0,2014-01-16 00:00:00.000,CA-2014-160934,High,OFF-AR-10003504,Newell 347,6.206,5,West,Home Office,2014-01-20 00:00:00.000,Standard Class,2.0,Art,3
Office Supplies,Los Angeles,United States,ED-138854,Emily Ducich,0.0,2014-02-20 00:00:00.000,CA-2014-134838,High,OFF-AR-10000634,Newell 320,3.4668,3,West,Home Office,2014-02-21 00:00:00.000,First Class,0.83,Art,8
Office Supplies,Los Angeles,United States,SP-208604,Sung Pak,0.0,2014-03-05 00:00:00.000,CA-2014-110478,Medium,OFF-AR-10001573,American Pencil,2.7028,4,West,Corporate,2014-03-10 00:00:00.000,Standard Class,0.7,Art,10
Office Supplies,Los Angeles,United States,BP-110504,Barry Pond,0.0,2014-03-19 00:00:00.000,CA-2014-143084,Medium,OFF-AR-10002766,Prang Drawing Pencil Set,3.753,5,West,Corporate,2014-03-23 00:00:00.000,Standard Class,0.56,Art,12
Office Supplies,Los Angeles,United States,TB-214004,Tom Boeckenhauer,0.0,2014-03-31 00:00:00.000,US-2014-120117,High,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,2.0672,2,West,Consumer,2014-03-31 00:00:00.000,Same Day,0.38,Art,14
Office Supplies,Los Angeles,United States,AP-109154,Arthur Prichep,0.0,2014-04-28 00:00:00.000,CA-2014-168228,High,OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,12.298,2,West,Consumer,2014-04-30 00:00:00.000,First Class,10.4,Art,18
Office Supplies,Los Angeles,United States,AP-109154,Arthur Prichep,0.0,2014-04-28 00:00:00.000,CA-2014-168228,High,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",33.4584,4,West,Consumer,2014-04-30 00:00:00.000,First Class,18.3,Art,18
Office Supplies,Los Angeles,United States,AP-109154,Arthur Prichep,0.0,2014-04-28 00:00:00.000,CA-2014-168228,High,OFF-AR-10000390,Newell Chalk Holder,5.6994,3,West,Consumer,2014-04-30 00:00:00.000,First Class,2.53,Art,18
Office Supplies,Los Angeles,United States,EA-140354,Erin Ashbrook,0.0,2014-05-01 00:00:00.000,CA-2014-154501,Medium,OFF-AR-10002804,Faber Castell Col-Erase Pencils,4.0098,2,West,Corporate,2014-05-06 00:00:00.000,Standard Class,0.21,Art,18
Office Supplies,Los Angeles,United States,DD-135704,Dorothy Dickinson,0.0,2014-05-03 00:00:00.000,CA-2014-147844,Medium,OFF-AR-10001615,Newell 34,15.4752,3,West,Consumer,2014-05-07 00:00:00.000,Standard Class,3.63,Art,18
Office Supplies,Los Angeles,United States,RL-196154,Rob Lucas,0.0,2014-05-23 00:00:00.000,US-2014-151127,Medium,OFF-AR-10002445,SANFORD Major Accent Highlighters,18.8328,7,West,Consumer,2014-05-26 00:00:00.000,First Class,5.26,Art,21
Office Supplies,Los Angeles,United States,BW-112004,Ben Wallace,0.0,2014-06-11 00:00:00.000,CA-2014-143343,Medium,OFF-AR-10002375,Newell 351,4.756,5,West,Consumer,2014-06-14 00:00:00.000,First Class,1.49,Art,24
Office Supplies,Los Angeles,United States,SC-208004,Stuart Calhoun,0.0,2014-06-16 00:00:00.000,CA-2014-135167,Medium,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",1.7466,1,West,Consumer,2014-06-21 00:00:00.000,Standard Class,0.29,Art,25
Office Supplies,Los Angeles,United States,WB-218504,William Brown,0.0,2014-06-30 00:00:00.000,CA-2014-138149,High,OFF-AR-10000255,Newell 328,3.0368,2,West,Consumer,2014-07-01 00:00:00.000,First Class,2.05,Art,27
Office Supplies,Los Angeles,United States,LC-170504,Liz Carlisle,0.0,2014-09-10 00:00:00.000,CA-2014-137498,Medium,OFF-AR-10003829,Newell 35,1.9024,2,West,Consumer,2014-09-15 00:00:00.000,Second Class,0.2,Art,37
Office Supplies,Los Angeles,United States,DP-131054,Dave Poirier,0.0,2014-09-20 00:00:00.000,CA-2014-102974,Medium,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6.0632,2,West,Corporate,2014-09-25 00:00:00.000,Standard Class,1.41,Art,38
Office Supplies,Los Angeles,United States,DP-131054,Dave Poirier,0.0,2014-09-20 00:00:00.000,CA-2014-102974,Medium,OFF-AR-10004956,Newell 33,4.8546,3,West,Corporate,2014-09-25 00:00:00.000,Standard Class,0.88,Art,38
Office Supplies,Los Angeles,United States,SC-205754,Sonia Cooley,0.0,2014-09-30 00:00:00.000,US-2014-141509,Critical,OFF-AR-10002067,Newell 334,25.792,5,West,Consumer,2014-10-02 00:00:00.000,First Class,4.52,Art,40
Office Supplies,Los Angeles,United States,RW-196904,Robert Waldorf,0.0,2014-10-13 00:00:00.000,CA-2014-112431,High,OFF-AR-10000940,Newell 343,1.5876,2,West,Consumer,2014-10-15 00:00:00.000,Second Class,0.81,Art,42
Office Supplies,Los Angeles,United States,ZC-219104,Zuschuss Carroll,0.0,2014-11-07 00:00:00.000,CA-2014-100013,Medium,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,1.7608,2,West,Consumer,2014-11-12 00:00:00.000,Standard Class,0.19,Art,45
Office Supplies,Los Angeles,United States,JE-157154,Joe Elijah,0.0,2014-11-15 00:00:00.000,CA-2014-124261,Medium,OFF-AR-10003504,Newell 347,9.9296,8,West,Consumer,2014-11-20 00:00:00.000,Standard Class,1.02,Art,46
Office Supplies,Los Angeles,United States,AM-103604,Alice McCarthy,0.0,2014-12-03 00:00:00.000,CA-2014-109701,High,OFF-AR-10001868,Prang Dustless Chalk Sticks,5.04,6,West,Corporate,2014-12-04 00:00:00.000,Same Day,0.23,Art,49
Office Supplies,Los Angeles,United States,AT-104354,Alyssa Tate,0.0,2014-12-10 00:00:00.000,CA-2014-102407,Medium,OFF-AR-10000122,Newell 314,2.79,2,West,Home Office,2014-12-14 00:00:00.000,Second Class,1.5,Art,50
Office Supplies,Los Angeles,United States,EP-139154,Emily Phan,0.0,2014-12-19 00:00:00.000,CA-2014-102099,Medium,OFF-AR-10003811,Newell 327,1.7901,3,West,Consumer,2014-12-20 00:00:00.000,First Class,1.05,Art,51
Office Supplies,Los Angeles,United States,BN-115154,Bradley Nguyen,0.0,2014-12-22 00:00:00.000,CA-2014-163405,High,OFF-AR-10001246,Newell 317,1.7052,2,West,Consumer,2014-12-26 00:00:00.000,Standard Class,0.66,Art,52
Office Supplies,Los Angeles,United States,BN-115154,Bradley Nguyen,0.0,2014-12-22 00:00:00.000,CA-2014-163405,High,OFF-AR-10003811,Newell 327,1.7901,3,West,Consumer,2014-12-26 00:00:00.000,Standard Class,0.29,Art,52
Office Supplies,Los Angeles,United States,PO-188654,Patrick O'Donnell,0.0,2011-03-23 00:00:00.000,CA-2011-120838,High,OFF-ST-10000585,Economy Rollaway Files,85.904,2,West,Consumer,2011-03-26 00:00:00.000,Second Class,34.62,Storage,13
Office Supplies,Los Angeles,United States,PS-189704,Paul Stevenson,0.0,2011-04-15 00:00:00.000,US-2011-120740,Critical,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,31.0184,2,West,Home Office,2011-04-15 00:00:00.000,Same Day,20.75,Appliances,16
Office Supplies,Los Angeles,United States,VF-217154,Vicky Freymann,0.0,2011-07-25 00:00:00.000,CA-2011-146528,High,OFF-SU-10002522,Acme Kleen Earth Office Shears,4.5008,4,West,Home Office,2011-07-27 00:00:00.000,Second Class,0.86,Supplies,31
Office Supplies,Los Angeles,United States,BB-109904,Barry Blumstein,0.0,2011-07-27 00:00:00.000,CA-2011-169642,Medium,OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",0.0,2,West,Corporate,2011-07-30 00:00:00.000,Second Class,32.27,Storage,31
Office Supplies,Los Angeles,United States,TS-213704,Todd Sumrall,0.0,2011-10-28 00:00:00.000,CA-2011-101931,High,OFF-ST-10003442,Eldon Portable Mobile Manager,38.178,5,West,Corporate,2011-10-31 00:00:00.000,First Class,14.96,Storage,44
Office Supplies,Los Angeles,United States,TS-213704,Todd Sumrall,0.0,2011-10-28 00:00:00.000,CA-2011-101931,High,OFF-SU-10000646,Premier Automatic Letter Opener,14.4222,2,West,Corporate,2011-10-31 00:00:00.000,First Class,21.55,Supplies,44
Office Supplies,Los Angeles,United States,TS-213704,Todd Sumrall,0.0,2011-10-28 00:00:00.000,CA-2011-101931,High,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,0.0628,2,West,Corporate,2011-10-31 00:00:00.000,First Class,1.41,Supplies,44
Office Supplies,Los Angeles,United States,MA-175604,,0.0,2011-11-11 00:00:00.000,CA-2011-140732,High,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.0228,2,West,Home Office,2011-11-13 00:00:00.000,Second Class,0.92,Appliances,46
